DATE,DEXJPUS,DEXCAUS,DEXCHUS,SP500
2022-07-14,138.94,1.31,6.7542,3790.38
2022-07-15,138.57,1.3041,6.7565,3863.16
2022-07-18,138.23,1.2919,6.742,3830.85
2022-07-19,137.94,1.2887,6.743,3936.69
2022-07-20,138.16,1.2875,6.754,3959.9
2022-07-21,137.94,1.2885,6.7655,3998.95
2022-07-22,136.12,1.2861,6.75,3961.63
2022-07-25,136.72,1.2845,6.7499,3966.84
2022-07-26,136.62,1.2891,6.7616,3921.05
2022-07-27,137.31,1.2881,6.757,4023.61
2022-07-28,134.45,1.2835,6.7465,4072.43
2022-07-29,133.25,1.2801,6.7433,4130.29
2022-08-01,131.8,1.283,6.7674,4118.63
2022-08-02,132.32,1.2855,6.7499,4091.19
2022-08-03,134.18,1.2869,6.7565,4155.17
2022-08-04,133.28,1.2852,6.7485,4151.94
2022-08-05,135.33,1.2942,6.7607,4145.19
2022-08-08,134.73,1.2854,6.7505,4140.06
2022-08-09,134.95,1.288,6.7525,4122.47
2022-08-10,132.58,1.2773,6.723,4210.24
2022-08-11,132.66,1.2744,6.7445,4207.27
2022-08-12,133.57,1.2783,6.7425,4280.15
2022-08-15,133.13,1.2891,6.7715,4297.14
2022-08-16,134.38,1.2874,6.7875,4305.2
2022-08-17,135.4,1.2932,6.7805,4274.04
2022-08-18,135.29,1.2945,6.7855,4283.74
2022-08-19,137.01,1.2994,6.8164,4228.48
2022-08-22,137.57,1.3038,6.8476,4137.99
2022-08-23,136.36,1.2945,6.8476,4128.73
2022-08-24,136.92,1.2969,6.8581,4140.77
2022-08-25,136.83,1.2944,6.8477,4199.12
2022-08-26,137.07,1.3006,6.8715,4057.66
2022-08-29,138.74,1.3001,6.9067,4030.61
2022-08-30,138.73,1.309,6.91,3986.16
2022-08-31,138.69,1.3091,6.889,3955.0
2022-09-01,139.93,1.316,6.9066,3966.85
2022-09-02,140.03,1.3089,6.8985,3924.26
2022-09-05,,,,
2022-09-06,142.95,1.3122,6.9532,3908.19
2022-09-07,144.39,1.3166,6.965,3979.87
2022-09-08,144.05,1.3118,6.9562,4006.18
2022-09-09,142.44,1.3036,6.924,4067.36
2022-09-12,142.41,1.2976,6.9265,4110.41
2022-09-13,144.3,1.3123,6.9245,3932.69
2022-09-14,142.93,1.3156,6.9612,3946.01
2022-09-15,143.57,1.3204,6.9934,3901.35
2022-09-16,143.04,1.3273,6.9799,3873.33
2022-09-19,143.34,1.3287,7.005,3899.89
2022-09-20,143.64,1.3339,7.0176,3855.93
2022-09-21,144.14,1.3397,7.0479,3789.93
2022-09-22,142.16,1.3499,7.0772,3757.99
2022-09-23,143.18,1.3581,7.1266,3693.23
2022-09-26,144.45,1.3745,7.1384,3655.04
2022-09-27,144.71,1.3738,7.176,3647.29
2022-09-28,144.15,1.3648,7.199,3719.04
2022-09-29,144.45,1.37,7.1196,3640.47
2022-09-30,144.71,1.3752,7.1135,3585.62
2022-10-03,144.5,1.3651,7.1103,3678.43
2022-10-04,144.32,1.3551,7.1103,3790.93
2022-10-05,144.73,1.3662,7.1103,3783.28
2022-10-06,144.94,1.3732,7.1103,3744.52
2022-10-07,145.19,1.3692,7.1103,3639.66
2022-10-10,,,,3612.39
2022-10-11,145.55,1.3737,7.1639,3588.84
2022-10-12,146.87,1.3797,7.172,3577.03
2022-10-13,147.15,1.3744,7.17,3669.91
2022-10-14,148.46,1.3873,7.1895,3583.07
2022-10-17,148.71,1.3723,7.1946,3677.95
2022-10-18,149.23,1.379,7.2001,3719.98
2022-10-19,149.77,1.3783,7.228,3695.16
2022-10-20,149.82,1.3715,7.2129,3665.78
2022-10-21,146.35,1.3673,7.2399,3752.75
2022-10-24,148.76,1.3704,7.2629,3797.34
2022-10-25,147.85,1.3616,7.2688,3859.11
2022-10-26,146.5,1.3551,7.171,3830.6
2022-10-27,146.02,1.3532,7.2239,3807.3
2022-10-28,147.68,1.3622,7.2499,3901.06
2022-10-31,148.63,1.3639,7.3048,3871.98
2022-11-01,148.11,1.3639,7.273,3856.1
2022-11-02,147.11,1.3628,7.289,3759.69
2022-11-03,148.18,1.3729,7.3,3719.89
2022-11-04,147.22,1.3528,7.2996,3770.55
2022-11-07,146.64,1.3497,7.2266,3806.8
2022-11-08,145.38,1.3389,7.2485,3828.11
2022-11-09,146.15,1.3453,7.2401,3748.57
2022-11-10,141.78,1.3362,7.184,3956.37
2022-11-11,,,,3992.93
2022-11-14,140.43,1.3295,7.071,3957.25
2022-11-15,139.36,1.328,7.044,3991.73
2022-11-16,139.59,1.3343,7.0964,3958.79
2022-11-17,140.45,1.3343,7.1551,3946.56
2022-11-18,140.03,1.3379,7.1192,3965.34
2022-11-21,141.95,1.3483,7.164,3949.94
2022-11-22,141.29,1.3401,7.1388,4003.58
2022-11-23,139.76,1.3416,7.158,4027.26
2022-11-24,,,,
2022-11-25,139.21,1.337,7.1642,4026.12
2022-11-28,138.67,1.3433,7.2074,3963.94
2022-11-29,138.28,1.3636,7.1568,3957.63
2022-11-30,139.31,1.3538,7.0879,4080.11
2022-12-01,135.55,1.3427,7.0424,4076.57
2022-12-02,134.89,1.3448,7.019,4071.7
2022-12-05,136.55,1.3571,6.961,3998.84
2022-12-06,136.67,1.3652,6.9935,3941.26
2022-12-07,136.57,1.364,6.9702,3933.92
2022-12-08,136.45,1.3574,6.9649,3963.51
2022-12-09,136.4,1.3604,6.9559,3934.38
2022-12-12,137.47,1.3654,6.9773,3990.56
2022-12-13,135.14,1.353,6.943,4019.65
2022-12-14,134.95,1.3567,6.9498,3995.32
2022-12-15,137.92,1.3649,6.9716,3895.75
2022-12-16,136.55,1.369,6.9708,3852.36
2022-12-19,136.87,1.3638,6.9772,3817.66
2022-12-20,131.08,1.3618,6.96,3821.62
2022-12-21,132.36,1.3622,6.981,3878.44
2022-12-22,132.34,1.3653,6.9829,3822.39
2022-12-23,132.78,1.3587,6.988,3844.82
2022-12-26,,,,
2022-12-27,133.43,1.3504,6.96,3829.25
2022-12-28,134.27,1.3588,6.9774,3783.22
2022-12-29,133.16,1.3546,6.9625,3849.28
2022-12-30,131.81,1.3532,6.8972,3839.5
